datetime,Can Tho_Rainfall,Can Tho_Water Level,Chau Doc_Rainfall,Chau Doc_Water Level,Dai Ngai_Rainfall,Dai Ngai_Water Level,Chau Doc_WL_Change,Can Tho_WL_Change,Dai Ngai_WL_Change,month
2022-05-14 12:00:00,0.0,0.282,0.0,1.428,0.0,-0.567,0.008000000000000007,-0.966,-1.4689999999999999,5
2022-05-14 15:00:00,0.0,-0.377,0.0,0.757,0.0,0.393,-0.6709999999999999,-0.659,0.96,5
2022-05-14 18:00:00,0.0,1.038,0.0,0.241,0.0,1.184,-0.516,1.415,0.7909999999999999,5
2022-05-14 21:00:00,0.0,1.112,0.0,1.236,0.0,1.076,0.995,0.07400000000000007,-0.10799999999999987,5
2022-05-15 00:00:00,0.0,0.508,0.0,1.334,0.0,-0.304,0.09800000000000009,-0.6040000000000001,-1.3800000000000001,5
2022-05-15 03:00:00,0.0,-0.103,0.0,0.884,0.0,0.931,-0.45000000000000007,-0.611,1.235,5
2022-05-15 06:00:00,0.0,-0.103,0.0,0.333,0.0,1.51,-0.5509999999999999,0.0,0.579,5
2022-05-15 09:00:00,0.0,1.213,0.0,1.429,0.0,1.192,1.096,1.316,-0.31800000000000006,5
2022-05-15 12:00:00,0.0,0.492,0.0,1.47,0.0,-0.428,0.040999999999999925,-0.7210000000000001,-1.6199999999999999,5
2022-05-15 15:00:00,0.0,-0.297,0.0,0.884,0.0,-0.245,-0.586,-0.7889999999999999,0.183,5
2022-05-15 18:00:00,0.0,0.941,0.0,0.331,0.0,1.376,-0.5529999999999999,1.238,1.621,5
2022-05-15 21:00:00,0.0,1.271,0.0,1.152,0.0,1.403,0.821,0.32999999999999996,0.027000000000000135,5
2022-05-16 00:00:00,0.0,0.999,0.0,1.438,0.0,0.157,0.28600000000000003,-0.2719999999999999,-1.246,5
2022-05-16 03:00:00,0.0,0.02,0.0,1.259,0.0,0.707,-0.17900000000000005,-0.979,0.5499999999999999,5
2022-05-16 06:00:00,0.0,1.33,0.0,0.552,0.0,1.488,-0.7069999999999999,1.31,0.781,5
2022-05-16 09:00:00,0.0,1.383,0.5,1.436,0.0,1.39,0.8839999999999999,0.052999999999999936,-0.09800000000000009,5
2022-05-16 12:00:00,0.0,0.693,0.0,1.515,1.2,-0.253,0.07899999999999996,-0.6900000000000001,-1.6429999999999998,5
2022-05-16 15:00:00,0.0,-0.206,0.0,1.023,0.0,-1.275,-0.492,-0.8989999999999999,-1.0219999999999998,5
2022-05-16 18:00:00,0.0,0.6,0.0,0.439,0.0,1.2,-0.5839999999999999,0.8059999999999999,2.4749999999999996,5
2022-05-16 21:00:00,0.0,1.294,0.0,0.865,0.0,1.451,0.426,0.6940000000000001,0.2510000000000001,5
2022-05-17 00:00:00,0.0,1.264,0.0,1.47,0.0,0.753,0.605,-0.030000000000000027,-0.6980000000000001,5
2022-05-17 03:00:00,0.0,0.279,0.0,1.47,0.0,0.407,0.0,-0.985,-0.34600000000000003,5
2022-05-17 06:00:00,0.0,1.312,0.5,0.769,0.2,1.549,-0.701,1.033,1.142,5
2022-05-17 09:00:00,12.5,1.453,5.0,1.393,0.0,1.514,0.624,0.14100000000000001,-0.03499999999999992,5
2022-05-17 12:00:00,0.5,1.027,0.0,1.579,0.0,0.081,0.18599999999999994,-0.42600000000000016,-1.433,5
2022-05-17 15:00:00,0.0,-0.07,0.0,1.279,0.0,-1.155,-0.30000000000000004,-1.097,-1.236,5
2022-05-17 18:00:00,0.0,0.008,0.0,0.596,0.0,0.872,-0.6829999999999999,0.07800000000000001,2.027,5
2022-05-17 21:00:00,0.5,1.346,0.0,0.309,0.0,1.553,-0.287,1.338,0.6809999999999999,5
2022-05-18 00:00:00,0.0,1.381,0.0,1.502,0.0,1.307,1.193,0.03499999999999992,-0.246,5
2022-05-18 03:00:00,11.5,0.71,1.0,1.581,0.2,0.321,0.07899999999999996,-0.671,-0.986,5
2022-05-18 06:00:00,0.5,1.259,0.0,1.087,4.0,1.556,-0.494,0.5489999999999999,1.235,5
2022-05-18 09:00:00,0.0,1.492,0.0,1.35,0.6,1.527,0.2630000000000001,0.2330000000000001,-0.029000000000000137,5
2022-05-18 12:00:00,0.0,1.222,0.0,1.612,0.0,0.483,0.262,-0.27,-1.044,5
2022-05-18 15:00:00,0.0,0.117,0.0,1.468,0.0,-0.976,-0.14400000000000013,-1.105,-1.459,5
2022-05-18 18:00:00,0.0,-0.563,0.0,0.76,0.0,0.234,-0.708,-0.6799999999999999,1.21,5
2022-05-18 21:00:00,0.0,1.16,0.0,0.239,0.0,1.474,-0.521,1.7229999999999999,1.24,5
2022-05-19 00:00:00,0.0,1.357,0.0,1.383,0.0,1.459,1.1440000000000001,0.19700000000000006,-0.014999999999999902,5
2022-05-19 03:00:00,0.0,1.097,0.0,1.608,0.0,0.48,0.2250000000000001,-0.26,-0.9790000000000001,5
2022-05-19 06:00:00,0.0,1.073,0.0,1.433,0.0,1.412,-0.17500000000000004,-0.02400000000000002,0.9319999999999999,5
2022-05-19 09:00:00,0.0,1.511,0.0,1.124,0.2,1.534,-0.30899999999999994,0.43799999999999994,0.12200000000000011,5
2022-05-19 12:00:00,0.0,1.401,0.0,1.652,0.0,0.838,0.5279999999999998,-0.10999999999999988,-0.6960000000000001,5
2022-05-19 15:00:00,0.0,0.356,0.0,1.596,0.0,-0.815,-0.05599999999999983,-1.045,-1.653,5
2022-05-19 18:00:00,0.0,-0.404,0.0,0.922,0.0,-0.663,-0.674,-0.76,0.1519999999999999,5
2022-05-19 21:00:00,0.0,0.84,0.0,0.394,0.0,1.282,-0.528,1.244,1.945,5
2022-05-20 00:00:00,0.0,1.339,0.0,1.163,0.0,1.417,0.769,0.499,0.135,5
2022-05-20 03:00:00,0.0,1.316,0.0,1.616,0.0,0.837,0.45300000000000007,-0.02299999999999991,-0.5800000000000001,5
2022-05-20 06:00:00,0.0,0.905,0.0,1.613,0.0,1.172,-0.0030000000000001137,-0.41100000000000003,0.33499999999999996,5
2022-05-20 09:00:00,0.0,1.438,0.0,1.078,0.0,1.453,-0.5349999999999999,0.5329999999999999,0.28100000000000014,5
2022-05-20 12:00:00,0.0,1.411,0.0,1.556,0.0,1.109,0.478,-0.026999999999999913,-0.3440000000000001,5
2022-05-20 15:00:00,0.0,0.616,0.0,1.558,0.2,-0.363,0.0020000000000000018,-0.795,-1.472,5
2022-05-20 18:00:00,0.0,-0.231,0.0,1.052,0.0,-1.306,-0.506,-0.847,-0.9430000000000001,5
2022-05-20 21:00:00,0.0,0.281,0.0,0.535,0.0,0.827,-0.517,0.512,2.133,5
2022-05-21 00:00:00,8.0,1.227,0.0,0.667,0.0,1.309,0.132,0.9460000000000001,0.482,5
2022-05-21 03:00:00,0.0,1.291,0.0,1.536,10.6,1.198,0.869,0.06399999999999983,-0.11099999999999999,5
2022-05-21 06:00:00,0.5,0.947,0.0,1.61,0.0,0.97,0.07400000000000007,-0.344,-0.22799999999999998,5
2022-05-21 09:00:00,0.5,1.303,3.0,1.325,0.0,1.251,-0.28500000000000014,0.356,0.2809999999999999,5
2022-05-21 12:00:00,2.0,1.298,0.5,1.365,0.0,1.088,0.040000000000000036,-0.004999999999999893,-0.1629999999999998,5
2022-05-21 15:00:00,0.0,0.808,0.0,1.383,0.0,0.031,0.018000000000000016,-0.49,-1.0570000000000002,5
2022-05-21 18:00:00,0.5,-0.057,0.5,1.097,0.0,-1.069,-0.28600000000000003,-0.8650000000000001,-1.0999999999999999,5
2022-05-21 21:00:00,0.0,-0.528,1.0,0.623,0.0,0.181,-0.474,-0.47100000000000003,1.25,5
2022-05-22 00:00:00,0.0,0.999,0.0,0.181,0.0,1.182,-0.442,1.5270000000000001,1.001,5
2022-05-22 03:00:00,0.5,1.218,3.0,1.31,2.2,1.203,1.129,0.21899999999999997,0.02100000000000013,5
2022-05-22 06:00:00,1.5,1.128,0.5,1.572,3.8,0.784,0.262,-0.09000000000000008,-0.41900000000000004,5
2022-05-22 09:00:00,0.5,0.91,0.0,1.516,5.8,0.934,-0.05600000000000005,-0.21799999999999986,0.15000000000000002,5
2022-05-22 12:00:00,7.0,1.007,0.0,1.08,4.8,0.94,-0.43599999999999994,0.09699999999999986,0.005999999999999894,5
2022-05-22 15:00:00,1.5,0.862,0.0,1.137,0.8,0.325,0.05699999999999994,-0.1449999999999999,-0.615,5
2022-05-22 18:00:00,0.5,0.113,0.0,1.081,2.2,-0.849,-0.05600000000000005,-0.749,-1.174,5
2022-05-22 21:00:00,0.0,-0.508,0.0,0.662,0.2,-0.519,-0.41899999999999993,-0.621,0.32999999999999996,5
2022-05-23 00:00:00,0.0,0.659,0.0,0.226,0.2,0.98,-0.43600000000000005,1.167,1.499,5
2022-05-23 03:00:00,0.0,1.139,4.5,1.001,0.2,1.131,0.7749999999999999,0.48,0.15100000000000002,5
2022-05-23 06:00:00,0.5,1.128,0.0,1.508,3.6,0.748,0.5070000000000001,-0.01100000000000012,-0.383,5
2022-05-23 09:00:00,0.0,0.681,0.0,1.505,0.0,0.365,-0.0030000000000001137,-0.44699999999999984,-0.383,5
2022-05-23 12:00:00,0.0,0.738,0.0,1.074,0.0,0.658,-0.4309999999999998,0.05699999999999994,0.29300000000000004,5
2022-05-23 15:00:00,0.0,0.735,0.0,0.88,0.0,0.518,-0.19400000000000006,-0.0030000000000000027,-0.14,5
2022-05-23 18:00:00,0.0,0.337,0.0,0.891,0.0,-0.399,0.01100000000000001,-0.39799999999999996,-0.917,5
2022-05-23 21:00:00,0.0,-0.341,0.0,0.707,0.0,-1.064,-0.18400000000000005,-0.678,-0.665,5
2022-05-24 00:00:00,0.0,0.298,0.0,0.289,0.0,0.729,-0.418,0.639,1.7930000000000001,5
2022-05-24 03:00:00,0.0,1.209,0.0,0.638,0.0,1.305,0.34900000000000003,0.911,0.576,5
2022-05-24 06:00:00,0.0,1.239,0.0,1.499,0.0,1.113,0.8610000000000001,0.030000000000000027,-0.19199999999999995,5
2022-05-24 09:00:00,0.0,0.792,0.0,1.563,0.0,0.252,0.06399999999999983,-0.44700000000000006,-0.861,5
2022-05-24 12:00:00,0.0,0.312,0.0,1.188,0.0,0.354,-0.375,-0.48000000000000004,0.10199999999999998,5
2022-05-24 15:00:00,0.0,0.543,0.0,0.744,0.0,0.415,-0.44399999999999995,0.23100000000000004,0.061,5
2022-05-24 18:00:00,0.0,0.501,0.0,0.74,0.0,0.137,-0.0040000000000000036,-0.04200000000000004,-0.27799999999999997,5
2022-05-24 21:00:00,0.0,-0.046,0.0,0.74,0.0,-0.893,0.0,-0.547,-1.03,5
2022-05-25 00:00:00,0.0,-0.286,0.0,0.436,0.0,0.307,-0.304,-0.24,1.2,5
2022-05-25 03:00:00,0.0,1.015,0.0,0.032,0.0,1.235,-0.404,1.301,0.9280000000000002,5
2022-05-25 06:00:00,0.0,1.171,0.0,1.301,0.0,1.226,1.269,0.15600000000000014,-0.009000000000000119,5
2022-05-25 09:00:00,0.0,0.857,0.0,1.517,0.0,0.166,0.21599999999999997,-0.31400000000000006,-1.06,5
2022-05-25 12:00:00,0.0,0.091,0.0,1.29,0.0,-0.136,-0.22699999999999987,-0.766,-0.30200000000000005,5
2022-05-25 15:00:00,0.0,0.557,0.0,0.707,0.0,0.517,-0.5830000000000001,0.4660000000000001,0.653,5
2022-05-25 18:00:00,1.0,0.672,0.0,0.774,0.0,0.51,0.06700000000000006,0.11499999999999999,-0.007000000000000006,5
2022-05-25 21:00:00,0.0,0.342,0.0,0.949,0.0,-0.383,0.17499999999999993,-0.33,-0.893,5
2022-05-26 00:00:00,0.0,-0.339,0.0,0.735,0.0,-0.024,-0.21399999999999997,-0.681,0.359,5
2022-05-26 03:00:00,0.5,0.891,0.0,0.296,0.0,1.231,-0.439,1.23,1.2550000000000001,5
2022-05-26 06:00:00,0.0,1.21,0.0,1.147,0.0,1.274,0.851,0.31899999999999995,0.04299999999999993,5
2022-05-26 09:00:00,0.0,1.046,0.0,1.527,0.0,0.399,0.3799999999999999,-0.16399999999999992,-0.875,5
2022-05-26 12:00:00,0.0,0.155,0.0,1.437,0.0,-0.757,-0.08999999999999986,-0.891,-1.1560000000000001,5
2022-05-26 15:00:00,0.0,0.368,0.0,0.787,0.0,0.643,-0.65,0.213,1.4,5
2022-05-26 18:00:00,0.0,0.893,0.0,0.602,0.0,0.767,-0.18500000000000005,0.525,0.124,5
2022-05-26 21:00:00,0.0,0.858,0.0,1.245,0.0,0.252,0.6430000000000001,-0.03500000000000003,-0.515,5
2022-05-27 00:00:00,0.0,0.058,0.0,1.209,0.0,-0.213,-0.03600000000000003,-0.7999999999999999,-0.46499999999999997,5
2022-05-27 03:00:00,15.0,0.814,0.0,0.643,4.0,1.096,-0.5660000000000001,0.7559999999999999,1.3090000000000002,5
2022-05-27 06:00:00,0.5,1.264,0.0,1.065,1.0,1.319,0.42199999999999993,0.45000000000000007,0.22299999999999986,5
2022-05-27 09:00:00,0.5,1.179,0.0,1.576,0.4,0.476,0.5110000000000001,-0.08499999999999996,-0.843,5
2022-05-27 12:00:00,0.0,0.219,0.0,1.535,0.2,-0.727,-0.04100000000000015,-0.9600000000000001,-1.2029999999999998,5
2022-05-27 15:00:00,0.5,-0.146,0.0,0.863,0.2,0.307,-0.6719999999999999,-0.365,1.034,5
2022-05-27 18:00:00,0.0,0.967,0.0,0.408,0.0,0.909,-0.455,1.113,0.6020000000000001,5
2022-05-27 21:00:00,1.0,0.991,0.5,1.312,0.0,0.749,0.9040000000000001,0.02400000000000002,-0.16000000000000003,5
2022-05-28 00:00:00,0.5,0.39,0.5,1.357,0.0,-0.32,0.04499999999999993,-0.601,-1.069,5
2022-05-28 03:00:00,0.0,0.675,1.5,0.907,0.0,1.093,-0.44999999999999996,0.28500000000000003,1.413,5
2022-05-28 06:00:00,2.0,1.279,0.0,0.829,0.4,1.296,-0.07800000000000007,0.6039999999999999,0.20300000000000007,5
2022-05-28 09:00:00,0.0,1.227,0.0,1.575,0.0,0.778,0.746,-0.051999999999999824,-0.518,5
2022-05-28 12:00:00,0.5,0.322,1.0,1.571,0.4,-0.642,-0.0040000000000000036,-0.905,-1.42,5
2022-05-28 15:00:00,0.0,-0.332,0.0,0.955,0.2,-0.02,-0.616,-0.654,0.622,5
2022-05-28 18:00:00,0.0,0.939,0.0,0.497,0.0,1.101,-0.45799999999999996,1.271,1.121,5
2022-05-28 21:00:00,0.0,1.107,0.0,1.285,0.0,1.045,0.7879999999999999,0.16800000000000004,-0.05600000000000005,5
2022-05-29 00:00:00,0.0,0.673,0.0,1.49,0.0,-0.04,0.20500000000000007,-0.43399999999999994,-1.085,5
2022-05-29 03:00:00,6.0,0.343,7.5,1.18,0.0,0.712,-0.31000000000000005,-0.33,0.752,5
2022-05-29 06:00:00,3.0,1.192,0.5,0.716,0.0,1.156,-0.46399999999999997,0.849,0.44399999999999995,5
2022-05-29 09:00:00,0.0,1.187,0.0,1.456,0.0,0.813,0.74,-0.004999999999999893,-0.34299999999999997,5
2022-05-29 12:00:00,0.0,0.378,0.0,1.465,0.0,-0.618,0.009000000000000119,-0.809,-1.431,5
2022-05-29 15:00:00,0.0,-0.322,0.0,0.963,0.0,-0.56,-0.5020000000000001,-0.7,0.05799999999999994,5
2022-05-29 18:00:00,0.0,0.78,0.0,0.525,0.0,1.098,-0.43799999999999994,1.102,1.6580000000000001,5
2022-05-29 21:00:00,0.0,1.145,0.0,1.22,0.0,1.135,0.695,0.365,0.03699999999999992,5
2022-05-30 00:00:00,0.0,0.972,0.0,1.586,0.0,0.306,0.3660000000000001,-0.17300000000000004,-0.829,5
2022-05-30 03:00:00,2.5,0.308,0.0,1.468,4.2,0.722,-0.1180000000000001,-0.6639999999999999,0.416,5
2022-05-30 06:00:00,0.0,1.188,1.0,0.943,6.4,1.128,-0.525,0.8799999999999999,0.4059999999999999,5
2022-05-30 09:00:00,0.5,1.195,0.5,1.501,0.4,0.913,0.5579999999999999,0.007000000000000117,-0.21499999999999986,5
2022-05-30 12:00:00,0.5,0.519,0.5,1.52,0.0,-0.46,0.019000000000000128,-0.676,-1.373,5
2022-05-30 15:00:00,0.0,-0.218,0.0,1.107,0.0,-1.338,-0.41300000000000003,-0.737,-0.8780000000000001,5
2022-05-30 18:00:00,0.0,0.554,0.0,0.71,0.0,0.962,-0.397,0.772,2.3,5
2022-05-30 21:00:00,0.0,1.215,0.0,1.037,0.0,1.213,0.32699999999999996,0.661,0.2510000000000001,5
2022-05-31 00:00:00,0.0,1.203,0.0,1.721,0.0,0.725,0.6840000000000002,-0.01200000000000001,-0.4880000000000001,5
2022-05-31 03:00:00,0.0,0.486,0.0,1.716,0.0,0.583,-0.0050000000000001155,-0.7170000000000001,-0.14200000000000002,5
2022-05-31 06:00:00,0.0,1.221,0.0,1.152,0.0,1.204,-0.5640000000000001,0.7350000000000001,0.621,5
2022-05-31 09:00:00,0.0,1.272,0.0,1.456,0.0,1.073,0.30400000000000005,0.050999999999999934,-0.131,5
2022-05-31 12:00:00,0.0,0.759,0.0,1.54,0.0,-0.141,0.08400000000000007,-0.513,-1.214,5
2022-05-31 15:00:00,0.0,-0.058,0.0,1.241,0.0,-1.221,-0.29899999999999993,-0.8170000000000001,-1.08,5
2022-05-31 18:00:00,0.0,0.096,0.0,0.818,0.0,0.671,-0.42300000000000015,0.154,1.8920000000000001,5
2022-05-31 21:00:00,0.0,1.207,0.0,0.593,0.0,1.215,-0.22499999999999998,1.111,0.544,5
2022-06-01 00:00:00,0.0,1.231,0.0,1.689,0.0,1.006,1.096,0.02400000000000002,-0.20900000000000007,6
2022-06-01 03:00:00,0.0,0.698,0.0,1.729,0.0,0.518,0.040000000000000036,-0.5330000000000001,-0.488,6
2022-06-01 06:00:00,1.5,1.114,0.0,1.271,0.0,1.205,-0.4580000000000002,0.41600000000000015,0.687,6
2022-06-01 09:00:00,0.0,1.265,0.0,1.331,0.0,1.192,0.06000000000000005,0.1509999999999998,-0.013000000000000123,6
2022-06-01 12:00:00,0.0,0.886,0.0,1.52,0.2,0.104,0.18900000000000006,-0.3789999999999999,-1.0879999999999999,6
2022-06-01 15:00:00,0.0,0.051,0.0,1.298,0.0,-1.086,-0.22199999999999998,-0.835,-1.1900000000000002,6
2022-06-01 18:00:00,0.0,-0.383,0.0,0.871,0.0,0.346,-0.42700000000000005,-0.434,1.432,6
2022-06-01 21:00:00,0.0,1.101,0.0,0.48,0.0,1.178,-0.391,1.484,0.832,6
2022-06-02 00:00:00,0.0,1.209,0.0,1.565,0.0,1.118,1.085,0.1080000000000001,-0.05999999999999983,6
2022-06-02 03:00:00,0.0,0.89,4.5,1.701,0.0,0.365,0.13600000000000012,-0.31900000000000006,-0.7530000000000001,6
2022-06-02 06:00:00,0.0,1.031,0.0,1.389,0.0,1.218,-0.31200000000000006,0.1409999999999999,0.853,6
2022-06-02 09:00:00,0.0,1.271,0.5,1.248,3.6,1.219,-0.14100000000000001,0.24,0.001000000000000112,6
2022-06-02 12:00:00,0.5,0.975,0.5,1.509,0.6,0.313,0.2609999999999999,-0.29599999999999993,-0.9060000000000001,6
2022-06-02 15:00:00,0.0,0.156,0.0,1.353,0.0,-0.952,-0.15599999999999992,-0.819,-1.265,6
2022-06-02 18:00:00,0.0,-0.457,0.0,0.934,0.0,-0.097,-0.41899999999999993,-0.613,0.855,6
2022-06-02 21:00:00,0.0,0.946,0.0,0.541,0.2,1.115,-0.393,1.403,1.212,6
2022-06-03 00:00:00,0.0,1.163,0.0,1.423,0.0,1.133,0.882,0.21700000000000008,0.018000000000000016,6
2022-06-03 03:00:00,2.5,1.002,2.5,1.662,0.4,0.49,0.23899999999999988,-0.16100000000000003,-0.643,6
2022-06-03 06:00:00,0.5,0.81,0.0,1.491,8.6,1.03,-0.17099999999999982,-0.19199999999999995,0.54,6
2022-06-03 09:00:00,0.0,1.172,0.0,1.1,1.2,1.108,-0.391,0.3619999999999999,0.07800000000000007,6
2022-06-03 12:00:00,0.0,1.011,0.0,1.373,0.6,0.456,0.2729999999999999,-0.16100000000000003,-0.6520000000000001,6
2022-06-03 15:00:00,0.0,0.235,0.0,1.297,0.0,-0.795,-0.07600000000000007,-0.7759999999999999,-1.2510000000000001,6
2022-06-03 18:00:00,0.0,-0.4,0.0,0.931,0.0,-0.628,-0.3659999999999999,-0.635,0.16700000000000004,6
2022-06-03 21:00:00,0.0,0.657,0.0,0.552,0.0,0.919,-0.379,1.057,1.5470000000000002,6
2022-06-04 00:00:00,0.0,1.079,0.0,1.166,0.0,1.002,0.6139999999999999,0.42199999999999993,0.08299999999999996,6
2022-06-04 03:00:00,8.0,1.034,0.5,1.575,4.0,0.523,0.40900000000000003,-0.04499999999999993,-0.479,6
2022-06-04 06:00:00,3.0,0.647,0.0,1.496,0.6,0.808,-0.07899999999999996,-0.387,0.28500000000000003,6
2022-06-04 09:00:00,1.0,0.967,0.0,1.099,0.2,0.87,-0.397,0.31999999999999995,0.061999999999999944,6
2022-06-04 12:00:00,0.0,0.904,0.0,1.217,0.0,0.437,0.1180000000000001,-0.06299999999999994,-0.433,6
2022-06-04 15:00:00,0.0,0.279,0.0,1.208,0.0,-0.681,-0.009000000000000119,-0.625,-1.118,6
2022-06-04 18:00:00,0.0,-0.37,0.0,0.904,0.0,-1.051,-0.30399999999999994,-0.649,-0.3699999999999999,6
2022-06-04 21:00:00,0.0,0.432,0.0,0.531,0.0,0.69,-0.373,0.802,1.7409999999999999,6
2022-06-05 00:00:00,0.0,1.082,0.0,0.926,0.0,1.008,0.395,0.6500000000000001,0.31800000000000006,6
2022-06-05 03:00:00,0.0,1.089,0.0,1.583,0.0,0.709,0.6569999999999999,0.006999999999999895,-0.29900000000000004,6
2022-06-05 06:00:00,0.0,0.609,0.0,1.583,1.2,0.643,0.0,-0.48,-0.06599999999999995,6
2022-06-05 09:00:00,0.0,0.93,0.0,1.132,0.0,0.825,-0.45100000000000007,0.32100000000000006,0.18199999999999994,6
2022-06-05 12:00:00,0.0,0.916,0.0,1.166,0.0,0.654,0.03400000000000003,-0.014000000000000012,-0.17099999999999993,6
2022-06-05 15:00:00,0.0,0.467,0.0,1.166,0.0,-0.405,0.0,-0.449,-1.0590000000000002,6
2022-06-05 18:00:00,0.0,-0.234,0.0,0.976,0.0,-1.304,-0.18999999999999995,-0.7010000000000001,-0.899,6
2022-06-05 21:00:00,0.0,0.051,0.0,0.602,0.0,0.451,-0.374,0.28500000000000003,1.7550000000000001,6
2022-06-06 00:00:00,0.0,0.95,0.0,0.503,0.0,0.885,-0.09899999999999998,0.8989999999999999,0.434,6
2022-06-06 03:00:00,0.0,1.017,0.0,1.449,0.0,0.825,0.9460000000000001,0.06699999999999995,-0.06000000000000005,6
2022-06-06 06:00:00,0.0,0.761,0.0,1.504,0.0,0.418,0.05499999999999994,-0.2559999999999999,-0.407,6
2022-06-06 09:00:00,0.0,0.72,0.0,1.219,0.0,0.673,-0.2849999999999999,-0.041000000000000036,0.25500000000000006,6
2022-06-06 12:00:00,0.0,0.751,11.5,0.996,0.0,0.598,-0.2230000000000001,0.031000000000000028,-0.07500000000000007,6
2022-06-06 15:00:00,0.0,0.503,0.0,1.032,0.0,-0.177,0.03600000000000003,-0.248,-0.7749999999999999,6
2022-06-06 18:00:00,0.0,-0.142,0.0,0.937,0.0,-1.147,-0.09499999999999997,-0.645,-0.97,6
2022-06-06 21:00:00,0.0,-0.422,0.0,0.611,0.0,0.032,-0.32600000000000007,-0.28,1.179,6
2022-06-07 00:00:00,0.0,0.806,0.0,0.271,0.0,0.912,-0.33999999999999997,1.228,0.88,6
2022-06-07 03:00:00,0.0,1.01,0.0,1.295,0.0,0.912,1.024,0.20399999999999996,0.0,6
2022-06-07 06:00:00,0.0,0.925,0.0,1.511,0.0,0.52,0.21599999999999997,-0.08499999999999996,-0.392,6
2022-06-07 09:00:00,0.0,0.578,0.0,1.39,4.4,0.338,-0.121,-0.3470000000000001,-0.182,6
2022-06-07 12:00:00,0.0,0.516,0.0,1.03,0.0,0.289,-0.3599999999999999,-0.061999999999999944,-0.049000000000000044,6
2022-06-07 15:00:00,0.0,0.386,0.0,0.899,0.0,0.018,-0.131,-0.13,-0.27099999999999996,6
2022-06-07 18:00:00,0.0,-0.018,0.0,0.817,0.0,-0.83,-0.08200000000000007,-0.404,-0.848,6
2022-06-07 21:00:00,0.0,-0.571,0.0,0.603,0.0,-0.347,-0.21399999999999997,-0.5529999999999999,0.483,6
2022-06-08 00:00:00,0.0,0.593,0.0,0.284,0.0,0.836,-0.319,1.164,1.1829999999999998,6
2022-06-08 03:00:00,0.0,1.062,0.0,1.076,0.0,0.975,0.792,0.4690000000000001,0.139,6
2022-06-08 06:00:00,0.0,1.055,0.0,1.577,0.0,0.662,0.5009999999999999,-0.007000000000000117,-0.31299999999999994,6
2022-06-08 09:00:00,0.0,0.554,0.0,1.566,0.0,0.004,-0.010999999999999899,-0.5009999999999999,-0.658,6
2022-06-08 12:00:00,0.0,0.328,0.0,1.073,0.0,0.255,-0.4930000000000001,-0.22600000000000003,0.251,6
2022-06-08 15:00:00,0.0,0.404,0.0,0.792,0.0,0.26,-0.2809999999999999,0.07600000000000001,0.0050000000000000044,6
2022-06-08 18:00:00,0.0,0.238,0.0,0.742,0.0,-0.382,-0.050000000000000044,-0.16600000000000004,-0.642,6
2022-06-08 21:00:00,0.0,-0.309,0.0,0.698,0.0,-0.751,-0.04400000000000004,-0.5469999999999999,-0.369,6
2022-06-09 00:00:00,0.0,0.41,0.0,0.419,0.0,0.797,-0.27899999999999997,0.719,1.548,6
2022-06-09 03:00:00,0.0,1.137,0.0,0.815,0.0,1.144,0.39599999999999996,0.7270000000000001,0.34699999999999986,6
2022-06-09 06:00:00,0.0,1.147,0.0,1.634,0.0,0.896,0.819,0.010000000000000009,-0.2479999999999999,6
2022-06-09 09:00:00,0.0,0.656,0.0,1.652,0.0,-0.056,0.018000000000000016,-0.491,-0.9520000000000001,6
2022-06-09 12:00:00,0.0,0.115,0.0,1.19,2.4,0.106,-0.46199999999999997,-0.541,0.162,6
2022-06-09 15:00:00,0.0,0.481,0.0,0.793,0.0,0.315,-0.3969999999999999,0.366,0.20900000000000002,6
2022-06-09 18:00:00,0.0,0.482,0.0,0.816,0.0,0.168,0.02299999999999991,0.0010000000000000009,-0.147,6
2022-06-09 21:00:00,0.0,0.027,0.0,0.832,0.0,-0.764,0.016000000000000014,-0.45499999999999996,-0.932,6
2022-06-10 00:00:00,0.0,0.138,0.0,0.629,0.0,0.599,-0.20299999999999996,0.11100000000000002,1.363,6
2022-06-10 03:00:00,0.0,1.117,0.0,0.465,0.0,1.239,-0.16399999999999998,0.979,0.6400000000000001,6
2022-06-10 06:00:00,0.0,1.201,0.0,1.584,0.0,1.129,1.119,0.08400000000000007,-0.1100000000000001,6
2022-06-10 09:00:00,0.0,0.757,0.0,1.687,0.0,-0.053,0.10299999999999998,-0.44400000000000006,-1.182,6
2022-06-10 12:00:00,0.0,0.045,0.0,1.267,0.0,-0.31,-0.42000000000000015,-0.712,-0.257,6
2022-06-10 15:00:00,0.0,0.519,0.0,0.798,0.0,0.57,-0.46899999999999986,0.47400000000000003,0.8799999999999999,6
2022-06-10 18:00:00,0.0,0.746,0.0,0.865,0.0,0.578,0.06699999999999995,0.22699999999999998,0.008000000000000007,6
2022-06-10 21:00:00,0.0,0.486,0.0,1.122,0.0,-0.23,0.2570000000000001,-0.26,-0.8079999999999999,6
2022-06-11 00:00:00,0.0,-0.128,0.0,0.963,0.0,0.344,-0.15900000000000014,-0.614,0.574,6
2022-06-11 03:00:00,0.0,1.101,0.0,0.581,0.0,1.277,-0.382,1.229,0.9329999999999999,6
2022-06-11 06:00:00,0.0,1.242,0.0,1.448,0.0,1.26,0.867,0.14100000000000001,-0.016999999999999904,6
